scientific_name,group,source,conservation_status,match_level,speciesnet_detectable,geofence_status,speciesnet_common_name,speciesnet_label
Dermanura rosenbergi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Desmodus rotundus,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,vampire bat,4e7cbfc9-8404-47ba-8c43-0105946add41;mammalia;chiroptera;phyllostomidae;desmodus;rotundus;vampire bat
Diaemus youngii,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Diclidurus albus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Diclidurus scutatus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Dicotyles tajacu,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Didelphis marsupialis,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,common opossum,4ac36fff-912b-467a-8dab-95ee49d26787;mammalia;didelphimorphia;didelphidae;didelphis;marsupialis;common opossum
Didelphis pernigra,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,andean white-eared opossum,d4a15eb4-1c47-4b90-8e3f-15fb51dc07e8;mammalia;didelphimorphia;didelphidae;didelphis;pernigra;andean white-eared opossum
Dinomys branickii,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,pacarana,485e93d1-fe8f-4e3f-9dd6-1f29390c20d7;mammalia;rodentia;dinomyidae;dinomys;branickii;pacarana
Diphylla ecaudata,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Diplomys labilis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Echimys saturnus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Eira barbara,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,tayra,6d0d096e-79b8-4fbe-90e1-044e41e24c2c;mammalia;carnivora;mustelidae;eira;barbara;tayra
Enchisthenes hartii,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Eptesicus miradorensis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Eubalaena australis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Eumops auripendulus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Eumops hansae,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Eumops maurus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Eumops nanus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Eumops perotis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Eumops wilsoni,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Euryoryzomys macconnelli,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Feresa attenuata,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Furipterus horrens,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Galictis vittata,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,greater grison,b4c9f453-870b-4ed6-8fd6-9b132ec91a70;mammalia;carnivora;mustelidae;galictis;vittata;greater grison
Gardnerycteris crenulatum,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Gardnerycteris keenani,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Glironia venusta,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,bushy-tailed opossum,449a0024-dc35-4523-b37d-83deb0297ae7;mammalia;didelphimorphia;didelphidae;glironia;venusta;bushy-tailed opossum
Globicephala macrorhynchus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Glossophaga commissarisi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Glossophaga soricina,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Glyphonycteris daviesi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Glyphonycteris sylvestris,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Grampus griseus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Hadrosciurus igniventris,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Hadrosciurus pyrrhinus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Hadrosciurus spadiceus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Handleyomys alfaroi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Herpailurus yagouaroundi,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,jaguarundi,5bf1ea7e-141a-4cc2-92ac-5e20bf64b408;mammalia;carnivora;felidae;herpailurus;yagouaroundi;jaguarundi
Heteromys australis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Heteromys teleus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Histiotus cadenai,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Histiotus colombiae,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Histiotus humboldti,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Hoplomys gymnurus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Hsunycteris cadenai,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Hsunycteris pattoni,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Hsunycteris thomasi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Hydrochoerus hydrochaeris,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,capybara,872e96f1-7a77-4ed2-824a-22fcbb32f598;mammalia;rodentia;caviidae;hydrochoerus;hydrochaeris;capybara
Hylaeamys perenensis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Hylaeamys tatei,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Hylaeamys yunganus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Ichthyomys hydrobates,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Ichthyomys orientalis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Ichthyomys pinei,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Ichthyomys tweedii,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Indopacetus pacificus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Inia geoffrensis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Isothrix bistriata,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Kogia breviceps,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Kogia sima,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lagenodelphis hosei,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lagidium ahuacaense,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lagothrix lagothricha,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lama glama,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,blocked by allow-list,llama,608f0305-b94a-4f39-b445-654fbb07ba73;mammalia;artiodactyla;camelidae;lama;glama;llama
Lampronycteris brachyotis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lasiurus blossevillii,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Leiuromys occasius,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Leontocebus lagonotus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Leontocebus nigricollis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Leontocebus tripartitus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Leopardus garleppi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Leopardus pardalis,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,ocelot,22976d14-d424-4f18-a67a-d8e1689cefcc;mammalia;carnivora;felidae;leopardus;pardalis;ocelot
Leopardus tigrinus,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,northern tiger cat,c5ae795b-300f-4cc7-99f7-e2c2d2810a87;mammalia;carnivora;felidae;leopardus;tigrinus;northern tiger cat
Leopardus wiedii,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,margay,442208b3-d712-412e-bfd3-430688698aa0;mammalia;carnivora;felidae;leopardus;wiedii;margay
Leptosciurus mimulus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lichonycteris degener,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lichonycteris obscura,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lionycteris spurrelli,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lonchophylla chocoana,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lonchophylla concava,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lonchophylla fornicata,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lonchophylla handleyi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lonchophylla hesperia,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lonchophylla orcesi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lonchophylla orienticollina,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lonchophylla robusta,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lonchorhina aurita,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lontra longicaudis,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,neotropical otter,47271bc2-de1a-4ee4-8353-9039a1847f11;mammalia;carnivora;mustelidae;lontra;longicaudis;neotropical otter
Lophostoma brasiliense,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lophostoma carrikeri,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lophostoma nicaraguae,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lophostoma occidentale,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lophostoma silvicola,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Lycalopex culpaeus,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,culpeo,3b8b3ede-0f6d-41ba-877e-2d9304b80469;mammalia;carnivora;canidae;lycalopex;culpaeus;culpeo
Lycalopex sechurae,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Macrophyllum macrophyllum,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Makalata macrura,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Marmosa alstoni,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Marmosa germana,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Marmosa isthmica,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Marmosa jansae,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Marmosa lepida,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Marmosa perplexa,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Marmosa phaea,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Marmosa rubra,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Marmosa rutteri,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Marmosa simonsi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Marmosa waterhousei,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Marmosa zeledoni,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Marmosops bishopi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Marmosops caucae,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Marmosops noctivagus,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,white-bellied slender mouse opossum,fa636c59-3ad3-4836-a0a9-9f95b86b24bd;mammalia;didelphimorphia;didelphidae;marmosops;noctivagus;white-bellied slender mouse opossum
Mazama americana,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,red brocket,0dba69b2-dfd7-48af-8e64-e576cbda74c3;mammalia;artiodactyla;cervidae;mazama;americana;red brocket
Mazama gualea,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Mazama rufina,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,dwarf red brocket,6d0bbf09-3e44-4ead-9b18-795cad5268e7;mammalia;artiodactyla;cervidae;mazama;rufina;dwarf red brocket
Megaoryzomys curioi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Megaptera novaeangliae,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Melanomys caliginosus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Melanomys robustulus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Mesomys hispidus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Mesophylla macconnelli,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Mesoplodon densirostris,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Mesoplodon ginkgodens,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Mesoplodon peruvianus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Metachirus myosuros,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Micronycteris giovanniae,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Micronycteris hirsuta,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Micronycteris megalotis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Micronycteris minuta,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Micronycteris schmidtorum,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Micronycteris simmonsae,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Microryzomys altissimus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Microryzomys minutus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Microsciurus flaviventer,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,amazon dwarf squirrel,2376f974-2f42-4a78-a2e1-cc6e3cea5d22;mammalia;rodentia;sciuridae;microsciurus;flaviventer;amazon dwarf squirrel
Microsciurus sabanillae,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Microsciurus simonsi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Mindomys hammondi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Mindomys kutuku,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Mirounga leonina,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Molossops temminckii,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Molossus coibensis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Molossus fentoni,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Molossus molossus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Molossus rufus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Monodelphis adusta,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Mormoops megalophylla,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Myoprocta pratti,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,green acouchi,1bec25e0-a5d2-4a2e-8a59-569b8e0f798f;mammalia;rodentia;dasyproctidae;myoprocta;pratti;green acouchi
Myotis albescens,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Myotis armiensis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Myotis caucensis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Myotis diminutus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Myotis keaysi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Myotis moratellii,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Myotis nigricans,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Myotis oxyotus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Myotis riparius,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Myotis simus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Myrmecophaga tridactyla,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,giant anteater,2b98dad0-1e0e-4488-9cbe-9c4777dd9eca;mammalia;pilosa;myrmecophagidae;myrmecophaga;tridactyla;giant anteater
Nasua narica,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,blocked by allow-list,white-nosed coati,1df7d5e4-16ac-4533-81f7-b2e6c8a0ff00;mammalia;carnivora;procyonidae;nasua;narica;white-nosed coati
Nasua nasua,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,south american coati,1d3bbcaa-f81a-41d9-8904-5cc8a505af32;mammalia;carnivora;procyonidae;nasua;nasua;south american coati
Nasua olivacea,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Neacomys auriventer,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Neacomys carceleni,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Neacomys marci,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Neacomys rosalindae,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Necromys punctulatus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Nectomys apicalis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Nectomys saturatus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Neoeptesicus andinus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Neoeptesicus brasiliensis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Neoeptesicus chiriquinus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Neoeptesicus furinalis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Neoeptesicus innoxius,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Neogale africana,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Neogale felipei,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Neogale frenata,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Neomicroxus latebricola,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Nephelomys albigularis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Nephelomys auriventer,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Nephelomys moerex,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Nephelomys nimbosus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Nesoryzomys darwini,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Nesoryzomys fernandinae,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Nesoryzomys indefessus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Nesoryzomys narboroughi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Nesoryzomys swarthi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Neusticomys monticolus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Neusticomys orcesi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Neusticomys vossi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Noctilio albiventris,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Noctilio leporinus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Nyctinomops laticaudatus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Nyctinomops macrotis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Odocoileus virginianus,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,white-tailed deer,5c7ce479-8a45-40b3-ae21-7c97dfae22f5;mammalia;artiodactyla;cervidae;odocoileus;virginianus;white-tailed deer
Oecomys bicolor,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Oecomys roberti,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Oecomys superans,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Oecomys trinitatis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Olallamys albicauda,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Oligoryzomys delicatus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Oligoryzomys destructor,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Orcinus orca,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Oreoryzomys balneator,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Otaria flavescens,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Panthera onca,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,jaguar,9b7fea59-cfa3-499c-a420-bcf36277dcd8;mammalia;carnivora;felidae;panthera;onca;jaguar
Passalites nemorivagus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Pattonimus ecominga,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Pattonimus musseri,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Peponocephala electra,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Peropteryx kappleri,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Peropteryx leucoptera,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Peropteryx macrotis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Peropteryx pallidoptera,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Philander andersoni,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,anderson's four-eyed opossum,d0f3398b-aa49-4c2a-94f8-414502e8170d;mammalia;didelphimorphia;didelphidae;philander;andersoni;anderson's four-eyed opossum
Philander melanurus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Philander pebas,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Phylloderma stenops,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Phyllostomus discolor,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Phyllostomus elongatus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Phyllostomus hastatus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Phyllotis andium,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Phyllotis haggardi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Physeter macrocephalus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Pithecia aequatorialis,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,equatorial saki,95d120ad-3409-4c73-913e-4d7ee525e2e9;mammalia;primates;pitheciidae;pithecia;aequatorialis;equatorial saki
Pithecia milleri,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Pithecia napensis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Platyrrhinus albericoi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Platyrrhinus angustirostris,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Platyrrhinus brachycephalus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Platyrrhinus dorsalis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Platyrrhinus fusciventris,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Platyrrhinus helleri,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Platyrrhinus incarum,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Platyrrhinus infuscus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Platyrrhinus ismaeli,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Platyrrhinus matapalensis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Platyrrhinus nitelinea,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Platyrrhinus umbratus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Platyrrhinus vittatus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Plecturocebus discolor,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Potos flavus,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,kinkajou,becf3932-4ec8-4897-8d41-f9f248648794;mammalia;carnivora;procyonidae;potos;flavus;kinkajou
Priodontes maximus,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,giant armadillo,d23e77b7-0314-4129-b2e8-810e9c4771e7;mammalia;cingulata;chlamyphoridae;priodontes;maximus;giant armadillo
Procyon cancrivorus,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,crab-eating raccoon,c56031a6-f8ce-4929-b6eb-b5253d4e1cdc;mammalia;carnivora;procyonidae;procyon;cancrivorus;crab-eating raccoon
Proechimys brevicauda,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,huallaga spiny rat,a23ea715-5b95-416a-a5d6-4c44b3cb63ec;mammalia;rodentia;echimyidae;proechimys;brevicauda;huallaga spiny rat
Proechimys cuvieri,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,cuvier's spiny rat,09d4a020-4e9b-424b-bd30-167c18ba12f9;mammalia;rodentia;echimyidae;proechimys;cuvieri;cuvier's spiny rat
Proechimys decumanus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Proechimys quadruplicatus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Proechimys semispinosus,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,tome's spiny rat,23e62872-cb91-43ec-b039-bcf0f78abec2;mammalia;rodentia;echimyidae;proechimys;semispinosus;tome's spiny rat
Proechimys simonsi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Promops centralis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Promops davisoni,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Pseudorca crassidens,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Pteronura brasiliensis,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,giant otter,07709a39-6d4b-4973-bc8e-3543ce208611;mammalia;carnivora;mustelidae;pteronura;brasiliensis;giant otter
